0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
-313.65924072265625,133.23681640625,-34.694217681884766,36.95671844482422,-23.82192039489746,-5.281361103057861,-12.289031028747559,-15.26773452758789,-7.926406383514404,-14.42529010772705,4.715153694152832,-6.831005573272705,5.089527130126953,-2.845897674560547,-0.12165333330631256,5.465338230133057,-7.176977634429932,3.2971158027648926,-12.41274356842041,-6.991116046905518,1.2173219919204712,-3.535282850265503,4.96796178817749,0.7039604187011719,-0.5219398736953735,1.6032750606536865,5.879868030548096,3.343285083770752,5.019108295440674,7.139756202697754,2.7548627853393555,6.6847615242004395,4.670012474060059,6.204931735992432,6.755210876464844,6.690184593200684,7.254700183868408,4.696433067321777,4.898782253265381,2.4644434452056885,23.709942673545818,21.13551703292891,23.955367372877586,22.612035610564014,25.890532971368394,38.24755902383551,33.110234957270336,-0.005850358612423394,0.043674592634446875,-0.0598361686768559,0.029571081508507926,0.004384315407664517,0.015439860367130685,1860.703656462585,0.07408667355775833,1.0
-313.65924072265625,133.23681640625,-34.694217681884766,36.95671844482422,-23.82192039489746,-5.281361103057861,-12.289031028747559,-15.26773452758789,-7.926406383514404,-14.42529010772705,4.715153694152832,-6.831005573272705,5.089527130126953,-2.845897674560547,-0.12165333330631256,5.465338230133057,-7.176977634429932,3.2971158027648926,-12.41274356842041,-6.991116046905518,1.2173219919204712,-3.535282850265503,4.96796178817749,0.7039604187011719,-0.5219398736953735,1.6032750606536865,5.879868030548096,3.343285083770752,5.019108295440674,7.139756202697754,2.7548627853393555,6.6847615242004395,4.670012474060059,6.204931735992432,6.755210876464844,6.690184593200684,7.254700183868408,4.696433067321777,4.898782253265381,2.4644434452056885,23.709942673545818,21.13551703292891,23.955367372877586,22.612035610564014,25.890532971368394,38.24755902383551,33.110234957270336,-0.005850358612423394,0.043674592634446875,-0.0598361686768559,0.029571081508507926,0.004384315407664517,0.015439860367130685,1860.703656462585,0.07408667355775833,1.0
-313.65924072265625,133.23681640625,-34.694217681884766,36.95671844482422,-23.82192039489746,-5.281361103057861,-12.289031028747559,-15.26773452758789,-7.926406383514404,-14.42529010772705,4.715153694152832,-6.831005573272705,5.089527130126953,-2.845897674560547,-0.12165333330631256,5.465338230133057,-7.176977634429932,3.2971158027648926,-12.41274356842041,-6.991116046905518,1.2173219919204712,-3.535282850265503,4.96796178817749,0.7039604187011719,-0.5219398736953735,1.6032750606536865,5.879868030548096,3.343285083770752,5.019108295440674,7.139756202697754,2.7548627853393555,6.6847615242004395,4.670012474060059,6.204931735992432,6.755210876464844,6.690184593200684,7.254700183868408,4.696433067321777,4.898782253265381,2.4644434452056885,23.709942673545818,21.13551703292891,23.955367372877586,22.612035610564014,25.890532971368394,38.24755902383551,33.110234957270336,-0.005850358612423394,0.043674592634446875,-0.0598361686768559,0.029571081508507926,0.004384315407664517,0.015439860367130685,1860.703656462585,0.07408667355775833,1.0
-301.586669921875,137.89852905273438,-34.42110061645508,43.244232177734375,-14.206398010253906,-4.283255577087402,-11.898195266723633,-11.670328140258789,-8.849224090576172,-12.782193183898926,5.177867889404297,-7.648247241973877,7.773438453674316,-0.8561089634895325,-1.2947490215301514,5.987493991851807,-4.912622928619385,-0.12084343284368515,-8.86229419708252,-5.539556980133057,-3.0285708904266357,-1.2578743696212769,0.3805539309978485,-1.3780970573425293,-0.9364038109779358,-1.300449252128601,4.203439712524414,-3.994426965713501,2.6623690128326416,5.957995414733887,3.2761452198028564,9.32562255859375,3.965235710144043,7.060245990753174,3.2421875,4.621323585510254,5.944118022918701,2.6985971927642822,6.9818525314331055,0.8970670104026794,23.54945387669353,20.53749509360712,25.42952394899685,21.480864632710265,24.91554736289912,38.747043049933424,34.44053451670658,-0.013509276550313858,0.030311525699868246,1.2271740456097217e-05,0.0245277561401612,0.02060057585202585,-0.01388051303209259,2005.6556748466257,0.06857980787754059,1.0
-301.586669921875,137.89852905273438,-34.42110061645508,43.244232177734375,-14.206398010253906,-4.283255577087402,-11.898195266723633,-11.670328140258789,-8.849224090576172,-12.782193183898926,5.177867889404297,-7.648247241973877,7.773438453674316,-0.8561089634895325,-1.2947490215301514,5.987493991851807,-4.912622928619385,-0.12084343284368515,-8.86229419708252,-5.539556980133057,-3.0285708904266357,-1.2578743696212769,0.3805539309978485,-1.3780970573425293,-0.9364038109779358,-1.300449252128601,4.203439712524414,-3.994426965713501,2.6623690128326416,5.957995414733887,3.2761452198028564,9.32562255859375,3.965235710144043,7.060245990753174,3.2421875,4.621323585510254,5.944118022918701,2.6985971927642822,6.9818525314331055,0.8970670104026794,23.54945387669353,20.53749509360712,25.42952394899685,21.480864632710265,24.91554736289912,38.747043049933424,34.44053451670658,-0.013509276550313858,0.030311525699868246,1.2271740456097217e-05,0.0245277561401612,0.02060057585202585,-0.01388051303209259,2005.6556748466257,0.06857980787754059,1.0
-301.586669921875,137.89852905273438,-34.42110061645508,43.244232177734375,-14.206398010253906,-4.283255577087402,-11.898195266723633,-11.670328140258789,-8.849224090576172,-12.782193183898926,5.177867889404297,-7.648247241973877,7.773438453674316,-0.8561089634895325,-1.2947490215301514,5.987493991851807,-4.912622928619385,-0.12084343284368515,-8.86229419708252,-5.539556980133057,-3.0285708904266357,-1.2578743696212769,0.3805539309978485,-1.3780970573425293,-0.9364038109779358,-1.300449252128601,4.203439712524414,-3.994426965713501,2.6623690128326416,5.957995414733887,3.2761452198028564,9.32562255859375,3.965235710144043,7.060245990753174,3.2421875,4.621323585510254,5.944118022918701,2.6985971927642822,6.9818525314331055,0.8970670104026794,23.54945387669353,20.53749509360712,25.42952394899685,21.480864632710265,24.91554736289912,38.747043049933424,34.44053451670658,-0.013509276550313858,0.030311525699868246,1.2271740456097217e-05,0.0245277561401612,0.02060057585202585,-0.01388051303209259,2005.6556748466257,0.06857980787754059,1.0
-286.1068115234375,92.89739227294922,21.07073974609375,4.5193023681640625,6.362583637237549,-10.492467880249023,-7.4892706871032715,-6.277797222137451,-13.827240943908691,-4.550483226776123,-9.033119201660156,3.7391412258148193,-6.180976390838623,1.7598049640655518,-4.102265357971191,-2.4032845497131348,-0.006720385514199734,-3.256218910217285,-3.891461133956909,-0.121511310338974,-7.307590007781982,-2.608820915222168,-3.6800785064697266,-2.30706524848938,-4.0213942527771,-2.3270857334136963,-3.9853453636169434,-3.5614371299743652,-2.936772108078003,-2.590599298477173,-3.58884859085083,-2.093944549560547,-3.5501163005828857,0.233433336019516,-3.0702624320983887,2.471940040588379,-0.3469710052013397,2.5823252201080322,0.39995077252388,1.2556264400482178,19.732557033287286,15.31780433002294,18.5709260143371,16.209805585555863,17.435202345325383,16.224928788093194,42.979568041141896,-0.007122344276282921,0.015316790566967834,0.00041948537697850325,0.036718308756868955,-0.0008734144657982776,0.0025895520810568264,2209.055918040293,0.09823153167963028,1.0
-286.1068115234375,92.89739227294922,21.07073974609375,4.5193023681640625,6.362583637237549,-10.492467880249023,-7.4892706871032715,-6.277797222137451,-13.827240943908691,-4.550483226776123,-9.033119201660156,3.7391412258148193,-6.180976390838623,1.7598049640655518,-4.102265357971191,-2.4032845497131348,-0.006720385514199734,-3.256218910217285,-3.891461133956909,-0.121511310338974,-7.307590007781982,-2.608820915222168,-3.6800785064697266,-2.30706524848938,-4.0213942527771,-2.3270857334136963,-3.9853453636169434,-3.5614371299743652,-2.936772108078003,-2.590599298477173,-3.58884859085083,-2.093944549560547,-3.5501163005828857,0.233433336019516,-3.0702624320983887,2.471940040588379,-0.3469710052013397,2.5823252201080322,0.39995077252388,1.2556264400482178,19.732557033287286,15.31780433002294,18.5709260143371,16.209805585555863,17.435202345325383,16.224928788093194,42.979568041141896,-0.007122344276282921,0.015316790566967834,0.00041948537697850325,0.036718308756868955,-0.0008734144657982776,0.0025895520810568264,2209.055918040293,0.09823153167963028,1.0
-286.1068115234375,92.89739227294922,21.07073974609375,4.5193023681640625,6.362583637237549,-10.492467880249023,-7.4892706871032715,-6.277797222137451,-13.827240943908691,-4.550483226776123,-9.033119201660156,3.7391412258148193,-6.180976390838623,1.7598049640655518,-4.102265357971191,-2.4032845497131348,-0.006720385514199734,-3.256218910217285,-3.891461133956909,-0.121511310338974,-7.307590007781982,-2.608820915222168,-3.6800785064697266,-2.30706524848938,-4.0213942527771,-2.3270857334136963,-3.9853453636169434,-3.5614371299743652,-2.936772108078003,-2.590599298477173,-3.58884859085083,-2.093944549560547,-3.5501163005828857,0.233433336019516,-3.0702624320983887,2.471940040588379,-0.3469710052013397,2.5823252201080322,0.39995077252388,1.2556264400482178,19.732557033287286,15.31780433002294,18.5709260143371,16.209805585555863,17.435202345325383,16.224928788093194,42.979568041141896,-0.007122344276282921,0.015316790566967834,0.00041948537697850325,0.036718308756868955,-0.0008734144657982776,0.0025895520810568264,2209.055918040293,0.09823153167963028,1.0
-259.3206787109375,95.70072174072266,18.552934646606445,16.024356842041016,24.47342872619629,0.6730695962905884,-6.657709121704102,-2.7263941764831543,-5.570478916168213,-0.7304989695549011,-5.91158390045166,7.1491475105285645,-7.552252769470215,5.889780521392822,1.6926393508911133,-7.873845100402832,0.8924554586410522,-1.8752198219299316,-6.095007419586182,-0.6336835622787476,-6.502838611602783,-1.4366244077682495,-7.273019313812256,-2.367413282394409,-3.877166986465454,-1.6320077180862427,-5.451231479644775,1.5297720432281494,-4.223423957824707,1.2167598009109497,-2.89121413230896,-1.3104666471481323,-2.5870959758758545,-1.8483455181121826,-2.4597957134246826,-1.0373376607894897,-2.8179500102996826,-0.6288820505142212,-2.935549259185791,-1.3819557428359985,19.890057925805625,15.21441558775559,18.320289375812212,15.852388749198601,18.87571825553278,17.726502479059615,46.52906547056565,0.0028015743848966166,-0.00910106625373255,-0.020598431409329616,-0.03932709356439278,0.0031235863761310775,0.017354888799427003,2516.816168575519,0.0972159206867218,1.0
